remark,"CSV-Import-Export"
remark,"Date = Thu Sep 23 15:39:16 2021"
remark,"Version = RSLogix 5000 v13.04"
remark,"Owner = Rodney Howard"
remark,"Company = BIS Cleanaway Limited"
0.2
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER
RCOMMENT,"MainProgram","SQ_IH1_Press","*****************************************$Nset order A5.1.0VF08$N*****************************************$N","OTE(A5_1_1VF08.AORD1)","29"
RCOMMENT,"MainProgram","SQ_IH1_Press","*****************************************$Nset order A5.1.0VF02$N*****************************************$N","OTE(SQ_Press_IH1.O_Press_Vessel_Outlet_1)","30"
RCOMMENT,"MainProgram","SQ_IH1_Press","*****************************************$Nset order A5.1.0VF04$N*****************************************$N","OTE(SQ_Press_IH1.O_Press_Vessel_Outlet_2)","31"
RCOMMENT,"MainProgram","SQ_IH1_Press","*****************************************$Nset order A5.1.0VF05$N*****************************************$N","OTE(SQ_Press_IH1.O_Press_Vessel_Bypass)","32"
RCOMMENT,"MainProgram","SQ_IH1_Press_Equal","*************************************************$NSet order on$N*************************************************$N","OTE(SQ_Press_IH1_Equal.O_On)","2"
RCOMMENT,"MainProgram","SQ_IH1_Press_Equal","*************************************************$NPressure equal to IH2 (with tolerance)$N*************************************************$N","OTE(SQ_Press_IH1_Equal.ST_PEqual)","3"
RCOMMENT,"MainProgram","SQ_IH1_Press_Equal","First scan or not ready while active$N","MOV(0,SQ_Press_IH1_Equal.NewSequenceNo)","4"
RCOMMENT,"MainProgram","SQ_IH1_Press_Equal","*************************************************$Nwait for start$N*************************************************$N","MOV(10,SQ_Press_IH1_Equal.NewSequenceNo)","5"
RCOMMENT,"MainProgram","SQ_IH1_Press_Equal","*************************************************$Nset status ON$N*************************************************$N","MOV(15,SQ_Press_IH1_Equal.NewSequenceNo)","6"
RCOMMENT,"MainProgram","SQ_IH1_Press_Equal","*************************************************$Nwait for depressurization IH2$N*************************************************$N","MOV(90,SQ_Press_IH1_Equal.NewSequenceNo)","7"
RCOMMENT,"MainProgram","SQ_IH1_Press_Equal","*************************************************$NA5.1.1VB09 closed$N*************************************************$N","MOV(30,SQ_Press_IH1_Equal.NewSequenceNo)","9"
RCOMMENT,"MainProgram","SQ_IH1_Press_Equal","*************************************************$NOpen 5.1.1VBCM05 equal. inlet valve$N*************************************************$N","MOV(40,SQ_Press_IH1_Equal.NewSequenceNo)","10"
RCOMMENT,"MainProgram","SQ_IH1_Press_Equal","********************************************************************$NWait for  5.1.2VBCM04 equal. outlet valve opened$N********************************************************************$N$N","MOV(50,SQ_Press_IH1_Equal.NewSequenceNo)","11"
RCOMMENT,"MainProgram","SQ_IH1_Press_Equal","*************************************************$Nmaximal equalization time$N*************************************************$N","MOV(60,SQ_Press_IH1_Equal.NewSequenceNo)","12"
RCOMMENT,"MainProgram","SQ_IH1_Press_Equal","*****************************************$Nmax. equalization time exceeded$N*****************************************$N","MOV(70,SQ_Press_IH1_Equal.NewSequenceNo)","13"
RCOMMENT,"MainProgram","SQ_IH1_Press_Equal","********************************************************************$NWait for 5.1.2VBCM04 equal. outlet valve closed$N********************************************************************$N","MOV(80,SQ_Press_IH1_Equal.NewSequenceNo)","14"
RCOMMENT,"MainProgram","SQ_IH1_Press_Equal","*************************************************$NClose 5.1.1VBCM05 equal. inlet valve$N*************************************************$N","MOV(90,SQ_Press_IH1_Equal.NewSequenceNo)","15"
RCOMMENT,"MainProgram","SQ_IH1_Press_Equal","*****************************************$Nset done flag$N*****************************************$N","MOV(0,SQ_Press_IH1_Equal.NewSequenceNo)","16"
RCOMMENT,"MainProgram","SQ_IH1_Press_Equal","Move new sequence number to actual sequence number","MOV(SQ_Press_IH1_Equal.NewSequenceNo,SQ_Press_IH1_Equal.ActSequenceNo)","18"
RCOMMENT,"MainProgram","SQ_IH1_Press_Equal","*****************************************$Nset order A5.1.1VBCM05$N*****************************************$N","OTE(A5_1_1VBCM05.AORD1)","19"
RCOMMENT,"MainProgram","SQ_IH1_StartConditions","**************************************************************$NStart conditions for filling IH1$N**************************************************************$N","OTE(VD.SC_FILL1.0)","0"
RCOMMENT,"MainProgram","SQ_IH1_StartConditions","**************************************************************$NStart conditions for pressurizing IH1 by equalization$N**************************************************************$N$N","OTE(VD.SC_PRESS1EQ.0)","21"
RCOMMENT,"MainProgram","SQ_IH1_StartConditions","************************************************************$NStart conditions for pressurizing IH1$N************************************************************$N","OTE(VD.SC_PRESS1.0)","41"
RCOMMENT,"MainProgram","SQ_IH1_StartConditions","************************************************************$NStart conditions for injection IH1$N************************************************************$N","OTE(VD.SC_INJ1.0)","57"
RCOMMENT,"MainProgram","SQ_IH1_StartConditions","************************************************************$NStart conditions for DEPRESS   IH1 EQ$N************************************************************$N","OTE(VD.SC_DEPR1EQ.0)","79"
RCOMMENT,"MainProgram","SQ_IH1_StartConditions","************************************************************$NStart conditions for DEPRESS$N************************************************************$N","OTE(VD.SC_DEPR1.0)","96"
RCOMMENT,"MainProgram","SQ_IH1_StartConditions","************************************************************$NStart conditions for check weighing IH1$N************************************************************$N","OTE(VD.SC_CHECK1.0)","114"
RCOMMENT,"MainProgram","SQ_IH1_StartConditions","************************************************************$NStart conditions for Backflush IH1$N************************************************************$N","OTE(VD.SC_BACK1.0)","136"
RCOMMENT,"MainProgram","SQ_IH1_StartConditions","************************************************************$NStart conditions for emptying CL from IH1$N************************************************************$N","OTE(VD.SC_EMPTYCL1.0)","153"
RCOMMENT,"MainProgram","SQ_IH1_StartConditions","Spare (used to be N2 Actuation Gas Pressure Unhealthy)","OTE(VD.SC_EMPTYCL1.13)","166"
RCOMMENT,"MainProgram","SQ_IH1_StartConditions","************************************************************$NStart conditions for emptying IH1 to PCSB$N************************************************************$N","OTE(VD.SC_EMPTYIH1.0)","172"
RCOMMENT,"MainProgram","SQ_IH1_StartConditions","Spare (used to be N2 Actuation Gas Pressure Unhealthy)","OTE(VD.SC_EMPTYIH1.22)","194"
RCOMMENT,"MainProgram","SQ_IH1_StartConditions","***********************************************************$Nsequence active IH1$N***********************************************************$N","OTE(GC_IH1.ST_SQ_active)","200"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*********************************************$NIH2 Backflush Sequence $N**********************************************$N$NThe following rung is considered to be generating a run interlock (.RDActive) for the backflush sequence. Loss of this will abort the backflush sequence if it had been commenced. If it is not active when an Auto Mode request is made for a backflush then a backflush will not occur.$NNote: That if the VB10 valve fails to close while a backflush seq. has started and requested it to close the backflush sequence is aborted.","OTE(SQ_Backflush_IH2.RDActive)","0"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","The following rung generates a start permissive chain for the backflush sequence (relevant in Auto and Semi Auto).$NNote that losing any one of the following bits during a backflush will not abort it once it has already started. However, if the following flag is not healthy when the backflush sequence is required the backflush is ignored and the IH continues to the next required sequence step.","OTE(SQ_Backflush_IH2.RDStart)","1"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*************************************************$NSet order on$N*************************************************$NThis order is only used to generate a sequence start.$N ","OTE(SQ_Backflush_IH2.O_On)","2"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","First scan or not ready while active$N$NOn first scan (plc) or when the run permissive is lost the backflushing sequence is reset (if the Auto Sequence was started this would abort the Backflush Sequence)$N","MOV(0,SQ_Backflush_IH2.NewSequenceNo)","4"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*************************************************$Nwait for start$N*************************************************$N","MOV(10,SQ_Backflush_IH2.NewSequenceNo)","5"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*************************************************$Nset status ON$Nclose A5.1.2VBCM15$Nclose A5.1.0VB10 if Open$N*************************************************$N","MOV(20,SQ_Backflush_IH2.NewSequenceNo)","6"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*************************************************$Nopen A5.1.2VBCM16$N*************************************************$N","MOV(30,SQ_Backflush_IH2.NewSequenceNo)","7"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*************************************************$Nopen A5.1.2VF14$N*************************************************$N","MOV(40,SQ_Backflush_IH2.NewSequenceNo)","8"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","********************************************************$NPurging time of scalping device$N********************************************************$N","MOV(50,SQ_Backflush_IH2.NewSequenceNo)","9"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*************************************************$Nclose A5.1.2VF14$N*************************************************$N","MOV(60,SQ_Backflush_IH2.NewSequenceNo)","10"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*************************************************$Nclose A5.1.2VBCM16$N*************************************************$N","MOV(70,SQ_Backflush_IH2.NewSequenceNo)","11"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*********************************************$NNumber of backflushes between impact flushes$N*********************************************","RES(CTU_IPFSD2)","12"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*************************************************$Nclose A5.1.2VF14$N*************************************************$N","MOV(90,SQ_Backflush_IH2.NewSequenceNo)","13"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*************************************************$NImpact flush pressurising Timer$N*************************************************","MOV(100,SQ_Backflush_IH2.NewSequenceNo)","14"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*************************************************$Nopen A5.1.2VBCM16$N*************************************************$N","MOV(110,SQ_Backflush_IH2.NewSequenceNo)","15"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*************************************************$NImpact Flush Purge Timer$N*************************************************","MOV(120,SQ_Backflush_IH2.NewSequenceNo)","16"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*************************************************$Nclose A5.1.2VF14$N*************************************************$N","MOV(130,SQ_Backflush_IH2.NewSequenceNo)","17"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*************************************************$Nclose A5.1.2VBCM16$N*************************************************$N","MOV(140,SQ_Backflush_IH2.NewSequenceNo)","18"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","***************************************************$NNumber of times to impact flush$N***************************************************$NCounter preset reduced from 4 down to 2 in order to match IH1, 3. As per event #4383303. Authorised J.Fusco & H.Dux 19/08/20","RES(CTU_IPNSD2)","19"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*************************************************$Nopen A5.1.0VS6$N*************************************************$N","MOV(210,SQ_Backflush_IH2.NewSequenceNo)","20"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","***********************************************************$NSettling time for the coal in the coarse dust line$N***********************************************************$N","MOV(170,SQ_Backflush_IH2.NewSequenceNo)","21"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*************************************************$Nclose A5.1.0VS6$N*************************************************$N","MOV(180,SQ_Backflush_IH2.NewSequenceNo)","22"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*************************************************$Nopen A5.1.0VS7$N*************************************************$N","MOV(190,SQ_Backflush_IH2.NewSequenceNo)","23"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","***********************************************************$NEmptying time for the coarse dust line from coal$N***********************************************************$N","MOV(200,SQ_Backflush_IH2.NewSequenceNo)","24"
RCOMMENT,"MainProgram","SQ_IH2_Backflush_SD","*************************************************$Nclose A5.1.0VS7  open A5.1.2VBCM15$N*************************************************$N","MOV(210,SQ_Backflush_IH2.NewSequenceNo)","25"
